Name: california.csv
Case: a
Root Mean Squared Error: 63076.29887951363
best k: 9
data range: (17500, 500001)
dataset size: 20640
Predicted Data	Raw Data
89555.56	84800.00
89888.89	81000.00
139988.89	165000.00
149922.22	192400.00
245822.22	228200.00
401411.11	500001.00
173966.67	187500.00
110222.22	89400.00
310400.22	287500.00
58766.67	51600.00
254200.00	389200.00
113044.44	103900.00
154444.44	164200.00
284900.11	271900.00
276244.44	500001.00
200288.89	149000.00
202011.11	163900.00
295877.78	255600.00
112844.44	101600.00
177933.33	126000.00
196188.89	193100.00
115966.67	125000.00
92366.67	66900.00
368889.11	283300.00
186577.78	121400.00
305311.11	414100.00
202900.00	149300.00
80433.33	65000.00
173144.44	122500.00
136355.56	327300.00
389844.67	465800.00
271955.56	214900.00
74566.67	72500.00
348844.67	217500.00
226989.00	172400.00
225700.00	135000.00
132511.11	92200.00
349311.22	361900.00
274733.33	290100.00
220400.00	177200.00
333144.44	422000.00
68866.67	80100.00
169777.78	325000.00
263866.67	260500.00
151933.33	158100.00
343877.78	245600.00
71155.56	94600.00
266589.00	222600.00
274333.44	240600.00
289533.33	417900.00
211233.33	191900.00
261666.67	279500.00
152877.78	185400.00
216877.78	162600.00
91555.56	60400.00
86766.67	70000.00
357433.44	387100.00
293566.67	288200.00
184033.33	181900.00
240122.33	257800.00
166044.44	187500.00
221977.78	214400.00
84511.11	103600.00
75588.89	79200.00
265122.33	213100.00
282111.22	214200.00
283766.67	235300.00
492645.33	500001.00
310300.11	480800.00
335155.56	350500.00
195433.33	366000.00
206933.33	228200.00
270100.11	350000.00
152477.78	169700.00
372466.89	361900.00
80933.33	89400.00
152155.56	126700.00
472223.00	500001.00
236888.89	157300.00
257744.44	243600.00
109644.44	84700.00
99844.44	130200.00
206155.56	150700.00
302666.78	257200.00
65477.78	53500.00
148155.56	166700.00
59433.33	68500.00
220966.67	257900.00
167322.22	164600.00
118311.11	112500.00
483334.22	500001.00
496912.00	500001.00
127666.67	92800.00
355255.67	500001.00
188733.33	208100.00
182877.78	143800.00
116033.33	151600.00
189611.22	102500.00
291044.44	258500.00
139555.56	136100.00
364144.56	344000.00
118422.22	82000.00
60488.89	55800.00
123666.67	141700.00
67588.89	41000.00
202166.67	275900.00
134866.67	104400.00
105911.11	81000.00
283355.56	321900.00
212622.22	192100.00
390622.56	442100.00
147266.67	112500.00
317977.78	229200.00
113400.00	127600.00
135900.00	117400.00
61911.11	52500.00
177688.89	68200.00
180022.22	134200.00
163433.33	143500.00
169588.89	171100.00
180288.89	139000.00
211177.78	301100.00
99711.11	94800.00
141044.44	90700.00
126933.33	112100.00
182322.22	171800.00
87466.67	73100.00
136777.78	86200.00
120822.22	109900.00
342477.78	343500.00
235211.22	81300.00
453622.89	67500.00
215766.67	177300.00
380722.44	500001.00
107666.67	90900.00
247900.00	250200.00
153722.22	130000.00
359722.44	294900.00
242444.44	500001.00
103688.89	95000.00
99111.11	105100.00
102555.56	63600.00
239544.56	198600.00
125077.78	160000.00
341955.67	335600.00
146011.11	211500.00
252066.67	290900.00
215766.67	163900.00
281022.33	239900.00
323155.56	345000.00
110188.89	99300.00
302111.11	386800.00
161800.00	131900.00
108755.56	141700.00
101855.56	97800.00
241533.33	218100.00
215566.67	204400.00
103011.11	99200.00
254122.22	267000.00
185411.11	156900.00
184544.44	194900.00
67488.89	53300.00
61200.00	53100.00
263711.11	308300.00
322033.33	445200.00
231422.22	260700.00
83311.11	99600.00
114755.56	140400.00
257766.67	500001.00
175655.56	127100.00
117344.44	115200.00
165611.11	142400.00
181566.67	126900.00
135733.33	132700.00
358822.33	333400.00
127566.67	69100.00
181500.00	170800.00
299444.56	289500.00
253733.33	289600.00
158666.67	145500.00
241588.89	188600.00
249855.56	180800.00
263377.89	225000.00
161500.00	155700.00
210366.67	162900.00
204333.44	154200.00
55566.67	52000.00
135433.33	163300.00
245333.33	219300.00
292244.56	308500.00
203544.44	117900.00
204088.89	186700.00
155966.67	200000.00
279489.00	325600.00
243344.44	226400.00
218633.33	415000.00
83544.44	187500.00
257855.56	201400.00
79122.22	56100.00
196455.56	158800.00
85922.22	65000.00
234855.56	192800.00
174055.56	83500.00
273344.44	215600.00
245677.78	500001.00
193622.22	286300.00
101877.78	59600.00
180700.00	161700.00
97855.56	69500.00
56155.56	95300.00
147133.33	118100.00
186377.78	159700.00
271500.00	195700.00
175377.78	225000.00
164755.56	367100.00
55988.89	93900.00
226144.44	126500.00
191644.44	139700.00
289277.78	188200.00
70622.22	114100.00
204000.00	167000.00
193966.67	163900.00
236133.33	154800.00
85888.89	85000.00
205088.89	500001.00
291200.00	295300.00
274855.56	281100.00
133488.89	95300.00
410389.22	412300.00
323044.44	348200.00
326088.89	363500.00
163666.67	162700.00
171422.22	126600.00
356044.44	321100.00
231622.33	173800.00
67611.11	84900.00
184177.78	239900.00
285877.78	275300.00
223100.00	251200.00
194900.00	212500.00
188688.89	75000.00
305744.56	283200.00
302455.56	238900.00
82911.11	69500.00
327411.11	335900.00
187511.11	185200.00
110422.22	89000.00
105866.67	102300.00
389055.67	389500.00
231055.56	155000.00
63800.00	50800.00
205322.22	75000.00
281344.44	277000.00
57011.11	61500.00
500001.00	500001.00
311866.67	270000.00
221211.11	169600.00
273744.67	191400.00
301844.44	217800.00
374089.11	489000.00
481445.22	500001.00
81755.56	70100.00
227844.44	237500.00
82255.56	450000.00
209633.33	186200.00
75777.78	79700.00
157333.33	174600.00
253133.33	274700.00
460522.67	500001.00
166511.11	150600.00
149888.89	174000.00
131555.56	90000.00
228244.44	162500.00
226388.89	162600.00
150722.22	103500.00
84244.44	64600.00
157922.22	500001.00
396322.33	441900.00
346311.11	417800.00
271766.67	180700.00
205277.78	198100.00
235933.44	275000.00
130688.89	114800.00
208366.67	333700.00
122244.44	91700.00
137111.11	142500.00
182600.00	187300.00
153666.67	220700.00
134933.33	73800.00
146966.67	150000.00
277689.00	325000.00
372633.33	483300.00
427844.78	409900.00
277633.33	225000.00
266833.33	279100.00
120966.67	111100.00
203177.78	200000.00
73033.33	67000.00
337766.67	252000.00
199977.78	125000.00
172800.00	125900.00
370233.33	500001.00
92300.00	69700.00
76733.33	62000.00
339688.89	225800.00
254288.89	217400.00
364633.33	483300.00
126422.22	153200.00
277711.22	170000.00
215866.67	166700.00
215733.33	247900.00
147533.33	161300.00
107766.67	94200.00
181355.56	195300.00
113922.22	116300.00
227322.22	240900.00
459689.44	500001.00
75588.89	87800.00
274188.89	281500.00
136500.00	113200.00
325889.00	500001.00
327089.00	264300.00
141855.56	175000.00
111511.11	100000.00
176600.00	158600.00
201988.89	218100.00
287622.22	271800.00
134944.44	134700.00
132433.33	104300.00
181188.89	162500.00
427122.56	500001.00
237988.89	294100.00
180755.56	175300.00
155922.22	118300.00
106588.89	98500.00
313766.78	322000.00
157977.78	114000.00
303100.22	500001.00
156611.11	108500.00
176588.89	238000.00
240277.78	350000.00
169355.56	178100.00
242477.78	377300.00
258122.22	217200.00
237022.22	225000.00
136788.89	147100.00
188222.22	157400.00
185577.78	174200.00
224888.89	317700.00
303889.00	156400.00
228500.00	203100.00
340533.33	414300.00
238255.56	185000.00
208844.56	256300.00
191333.33	151700.00
264900.00	281900.00
288944.56	227000.00
60722.22	55100.00
87488.89	54400.00
191844.44	146600.00
190177.78	165100.00
217733.33	196400.00
320166.67	278100.00
407067.11	500001.00
156833.33	215100.00
172355.56	191100.00
100355.56	98400.00
448322.67	417000.00
153222.22	154200.00
164300.00	158000.00
61188.89	54100.00
134933.33	138800.00
201311.22	194500.00
196411.11	209900.00
251111.11	211900.00
162533.33	137500.00
84733.33	99200.00
163822.22	124100.00
500001.00	500001.00
88533.33	95400.00
386200.00	452300.00
326422.22	283800.00
182300.00	110100.00
68333.33	40000.00
183666.67	191000.00
150844.44	158800.00
79966.67	90000.00
206100.00	234600.00
79344.44	58200.00
92011.11	87800.00
74111.11	100000.00
99811.11	92800.00
307400.11	174200.00
276111.22	332800.00
409477.78	464600.00
57500.00	44400.00
231033.33	173600.00
161800.00	165800.00
197044.44	350000.00
263033.33	218200.00
197277.78	190800.00
290933.33	448300.00
65122.22	76000.00
187611.11	161900.00
182655.56	161400.00
170555.56	123200.00
152533.33	101300.00
70444.44	57000.00
338388.89	356000.00
142211.11	175000.00
153411.11	101400.00
270355.56	339700.00
103044.44	145300.00
84166.67	76900.00
206844.44	177600.00
136388.89	154700.00
120288.89	72000.00
308400.11	269500.00
187366.67	170500.00
273766.67	225000.00
120488.89	132800.00
337622.33	311800.00
267922.22	275000.00
106477.78	65600.00
407511.22	472700.00
141644.44	146300.00
119833.33	179200.00
111922.22	118500.00
79988.89	80000.00
72266.67	82800.00
51700.00	45600.00
200522.22	189300.00
266088.89	404800.00
226477.78	199600.00
218066.67	162000.00
185966.67	190500.00
127155.56	116100.00
196766.67	254900.00
225955.56	178300.00
235311.11	312500.00
101088.89	114400.00
168055.56	146600.00
113388.89	212500.00
246477.78	280000.00
178677.78	129700.00
147955.56	109800.00
500001.00	500001.00
272144.44	272900.00
233777.78	264700.00
344766.78	414300.00
251433.33	243800.00
121188.89	101000.00
356555.56	368700.00
246333.33	178400.00
81688.89	101400.00
316188.89	331900.00
264855.56	269800.00
116700.00	101100.00
220444.44	191700.00
500001.00	500001.00
77388.89	70400.00
275022.22	307900.00
67811.11	72600.00
236333.33	223000.00
173244.44	141700.00
298444.44	279600.00
172666.67	294100.00
318400.00	272600.00
108388.89	113400.00
274988.89	245800.00
298066.78	295800.00
295344.56	336900.00
119900.00	143200.00
178933.33	160100.00
298111.11	231800.00
222255.67	172100.00
76522.22	52500.00
271289.00	239100.00
469445.00	500001.00
205222.22	157700.00
216977.78	190800.00
91488.89	84200.00
177300.00	115900.00
206411.11	216700.00
55777.78	54700.00
301966.67	470800.00
393655.78	334500.00
333255.67	500001.00
205666.67	245000.00
312911.11	337300.00
133955.56	154000.00
121211.11	82500.00
126933.33	105100.00
177288.89	165500.00
101011.11	101200.00
92166.67	137500.00
176266.67	154600.00
161166.67	176300.00
310755.67	396000.00
77800.00	72100.00
336666.78	209500.00
116533.33	116800.00
101188.89	76900.00
199344.44	228100.00
171700.00	243200.00
284944.44	302100.00
150855.56	160100.00
138377.78	132000.00
254011.11	274800.00
269388.89	289900.00
211777.78	250000.00
134211.11	143800.00
286366.67	266000.00
77822.22	78600.00
341733.33	328500.00
85800.00	119200.00
386944.78	442000.00
220977.78	211600.00
152488.89	118100.00
113744.44	129300.00
318544.44	173200.00
227811.11	179700.00
166733.33	163000.00
84166.67	62500.00
88922.22	55900.00
492723.11	500001.00
250255.56	235300.00
192011.11	147300.00
181266.67	183600.00
164344.44	129800.00
246633.33	227700.00
258333.33	339200.00
186688.89	194600.00
133233.33	81900.00
208255.56	209100.00
456589.33	376200.00
292866.67	500001.00
84166.67	75500.00
266011.11	364300.00
356778.11	345900.00
279477.78	222800.00
316066.67	254100.00
151000.00	244000.00
165666.67	180900.00
338111.33	271900.00
262855.67	184000.00
372611.22	402300.00
59677.78	49400.00
246066.67	288900.00
163633.33	180400.00
63411.11	58100.00
152122.22	231800.00
220011.11	215000.00
71733.33	70400.00
160822.22	113900.00
202000.00	225000.00
112022.22	84300.00
102600.00	159800.00
163877.78	147600.00
88755.56	75000.00
217155.56	173200.00
117411.11	77100.00
140855.56	115400.00
123711.11	87500.00
105844.44	112000.00
201544.44	161500.00
241766.67	192200.00
106622.22	212500.00
178388.89	137500.00
155422.22	208800.00
148522.22	128400.00
114644.44	100000.00
432833.44	372700.00
226711.11	154300.00
185877.78	204800.00
423333.89	351900.00
216800.00	155700.00
136622.22	112100.00
150500.00	111000.00
141155.56	133300.00
182755.56	156500.00
265866.78	162500.00
138188.89	153500.00
143677.78	136400.00
252322.22	500001.00
277122.22	356800.00
83222.22	102800.00
289033.44	213200.00
125644.44	100000.00
286977.89	279700.00
201711.11	182500.00
139411.11	157300.00
137677.78	138100.00
164933.33	202300.00
252411.11	264500.00
281277.78	327300.00
283622.33	443600.00
294700.11	355100.00
361777.89	500001.00
402622.33	378200.00
330011.11	311800.00
75933.33	67000.00
100766.67	87500.00
215944.44	188000.00
273966.78	239200.00
244633.33	295600.00
79777.78	59200.00
260600.00	151700.00
223544.44	262500.00
208433.33	365600.00
471467.22	476400.00
209644.44	182000.00
206333.33	197400.00
425867.00	500001.00
128900.00	163500.00
68877.78	73700.00
297933.33	290700.00
235766.67	148900.00
71533.33	62000.00
177888.89	87500.00
98388.89	96100.00
134288.89	118500.00
237800.00	248900.00
178877.78	128700.00
188866.67	286000.00
348589.00	378000.00
167844.44	111400.00
287333.44	353400.00
101577.78	86400.00
131600.00	165100.00
216066.67	190700.00
269400.00	301500.00
88177.78	61500.00
174744.44	143300.00
96033.33	80400.00
256477.78	231400.00
194300.00	206700.00
232666.67	177800.00
290411.11	384600.00
156744.44	140200.00
250655.56	260000.00
183088.89	117100.00
183255.56	160300.00
186611.11	191800.00
100133.33	120900.00
98533.33	84900.00
243211.22	340900.00
85755.56	66800.00
109833.33	102000.00
76211.11	92300.00
135111.11	144300.00
253100.00	242900.00
276333.33	265900.00
181788.89	149700.00
176800.00	67500.00
160633.33	166300.00
143000.00	138800.00
242444.44	500001.00
189944.44	250000.00
116966.67	89600.00
167155.56	161100.00
116722.22	107800.00
148733.33	121800.00
109477.78	164000.00
84488.89	82700.00
81366.67	69000.00
67344.44	57500.00
401222.33	500001.00
436255.89	477200.00
176655.56	142000.00
168911.22	72900.00
145622.22	123100.00
331233.33	234700.00
224944.44	293800.00
176644.44	450000.00
169833.33	350000.00
235600.00	269600.00
168911.11	213000.00
226577.78	233700.00
212255.56	255000.00
135033.33	287500.00
494956.33	500001.00
209144.44	225000.00
184000.00	173200.00
500001.00	500001.00
328700.00	233300.00
100322.22	87000.00
124366.67	118500.00
323133.44	291800.00
121622.22	105100.00
82611.11	143800.00
128044.44	131300.00
256655.56	500001.00
80700.00	103400.00
279866.67	244400.00
247711.22	189600.00
226111.11	259700.00
241933.33	375000.00
153844.44	170100.00
133122.22	110500.00
162633.33	199300.00
224544.44	223500.00
397333.56	380900.00
489100.78	392600.00
255566.67	263800.00
147611.11	82400.00
177622.22	159500.00
144388.89	175000.00
96133.33	128800.00
492645.33	500001.00
264866.78	263600.00
272311.11	233700.00
124422.33	82100.00
159922.22	236500.00
109855.56	76600.00
310422.33	500001.00
259244.44	280500.00
256777.89	218300.00
169222.22	178700.00
319500.00	236500.00
149922.22	111700.00
113355.56	187500.00
154722.22	155500.00
197844.44	251900.00
262322.22	275900.00
100688.89	113500.00
306233.44	313100.00
188711.11	162000.00
69088.89	72000.00
412755.67	427700.00
228200.11	188600.00
284266.67	281100.00
197033.33	122300.00
241544.44	117500.00
120922.22	139100.00
194888.89	196100.00
287222.22	285800.00
138300.00	193800.00
165188.89	115400.00
194655.56	279900.00
226244.44	236200.00
131166.67	179800.00
315844.44	369200.00
200188.89	248600.00
215566.78	95600.00
167155.56	147200.00
183722.22	236600.00
124977.78	141500.00
196277.78	172700.00
195788.89	150000.00
245600.11	327700.00
186777.78	151400.00
266566.67	269600.00
192422.22	159400.00
71433.33	85800.00
234444.44	151900.00
250111.11	223100.00
82833.33	112500.00
60355.56	112500.00
240588.89	320900.00
164355.56	134200.00
282633.44	500001.00
102455.56	190900.00
209500.00	207700.00
200222.22	211000.00
389744.67	500001.00
239600.00	226400.00
127466.67	81800.00
186666.67	126700.00
219455.56	227900.00
327300.00	206800.00
193533.33	242500.00
177055.56	225000.00
270611.11	234600.00
54211.11	48300.00
314388.89	335600.00
322955.67	247700.00
111277.78	112500.00
143866.67	250000.00
302900.00	342700.00
167544.44	123500.00
193633.33	186100.00
57644.44	59000.00
500001.00	426000.00
139333.33	150000.00
174633.44	184400.00
110944.44	108500.00
189422.22	213200.00
223122.22	323800.00
250200.00	314500.00
72188.89	63100.00
229544.44	228600.00
94655.56	62700.00
119222.22	91200.00
73733.33	63700.00
141188.89	169400.00
68177.78	79200.00
54522.22	112500.00
84633.33	60200.00
352444.44	318100.00
126344.44	117800.00
257377.89	348300.00
126877.78	88200.00
151100.00	129500.00
264500.11	224500.00
161744.44	167800.00
78033.33	67500.00
124811.11	100000.00
196533.33	188900.00
216444.44	254500.00
226600.11	165000.00
147377.78	160900.00
232466.67	387500.00
253144.44	315500.00
315433.67	469800.00
197277.78	156300.00
175255.56	112400.00
125633.33	176400.00
207966.67	261300.00
202311.11	227800.00
140255.56	98600.00
207688.89	140900.00
491778.56	500001.00
299122.22	274600.00
265966.67	173100.00
147522.22	143700.00
81100.00	73400.00
71888.89	87500.00
119477.78	67900.00
80166.67	83900.00
272988.89	228000.00
255133.33	283500.00
190944.44	192300.00
81777.78	69100.00
200100.00	238000.00
227777.78	229300.00
237044.44	298100.00
75955.56	67500.00
72144.44	67900.00
137055.56	60200.00
258144.44	237000.00
82355.56	69000.00
185277.78	160600.00
98544.44	118400.00
135266.67	117600.00
131366.67	90800.00
174122.22	170400.00
179344.44	152500.00
140800.00	126000.00
157855.56	112500.00
109388.89	121700.00
164700.00	160200.00
258166.67	260500.00
364911.22	500001.00
283077.78	247100.00
255988.89	322800.00
394767.00	366300.00
217822.22	303100.00
199177.78	184300.00
215922.22	219800.00
190344.44	157700.00
177388.89	154400.00
215833.33	184500.00
184822.22	117600.00
67033.33	59400.00
68522.22	75000.00
320989.00	87500.00
212888.89	113800.00
338211.22	219000.00
232488.89	239900.00
157977.78	155400.00
195455.56	170000.00
199088.89	150000.00
191688.89	215000.00
166166.67	170800.00
310644.44	247700.00
287955.56	198200.00
161811.11	157800.00
112700.00	67500.00
198222.22	157500.00
151933.44	87500.00
54688.89	51000.00
255255.56	228900.00
93922.22	85900.00
182366.67	362500.00
253922.22	302200.00
196511.11	500001.00
190588.89	144600.00
59900.00	50300.00
276266.67	335300.00
265233.33	275200.00
301977.89	420100.00
191988.89	160800.00
120788.89	111300.00
149333.33	138800.00
228977.78	287500.00
205311.22	343200.00
257777.78	263800.00
260455.56	157800.00
208988.89	268800.00
220888.89	177600.00
73544.44	59100.00
169411.11	222300.00
186055.56	145900.00
158222.22	121200.00
67844.44	60300.00
275977.89	229400.00
213644.44	218200.00
153455.56	238300.00
85477.78	71100.00
212822.22	252600.00
73600.00	52500.00
194166.67	181300.00
310577.78	233600.00
183855.56	171900.00
96188.89	109500.00
58944.44	71900.00
277100.00	276100.00
242866.67	253400.00
81655.56	57800.00
203511.11	212500.00
141944.44	128100.00
152044.44	156300.00
129744.44	125700.00
84166.67	67500.00
92877.78	80400.00
145577.78	119400.00
216522.22	267400.00
222244.44	253800.00
267644.44	181400.00
288544.44	266300.00
264022.22	252100.00
300877.78	251600.00
219577.78	264100.00
81533.33	89500.00
180955.56	181900.00
267555.56	190800.00
56555.56	48500.00
422656.00	500001.00
302077.78	272000.00
122122.22	117000.00
98100.00	80200.00
188000.00	187500.00
207822.22	166600.00
257400.00	262700.00
236111.11	230700.00
174477.78	138000.00
265644.44	300300.00
156277.78	162500.00
88033.33	93800.00
229777.78	352100.00
149411.11	126900.00
69777.67	48800.00
116355.56	122500.00
79977.78	73500.00
108166.67	101200.00
188855.56	227100.00
77944.44	99500.00
197477.78	252700.00
387633.44	500001.00
141488.89	136200.00
260511.11	270300.00
237188.89	246900.00
212444.44	161200.00
79688.89	75800.00
243477.78	362500.00
77700.00	88300.00
300155.67	253700.00
226311.11	404500.00
58088.89	70700.00
142133.33	172000.00
274789.00	137500.00
95533.33	126600.00
127255.56	137500.00
230477.78	154000.00
393789.11	383900.00
74277.78	61500.00
158033.33	450000.00
102577.78	148200.00
116322.22	67700.00
258666.67	410200.00
411466.89	397300.00
133555.56	114100.00
285222.22	243200.00
64433.33	69900.00
113155.56	157100.00
267122.22	442900.00
115144.44	262500.00
204144.44	227800.00
200111.11	190000.00
108655.56	83500.00
274122.22	231200.00
332211.11	476300.00
182877.78	178200.00
122944.44	55000.00
212500.00	468000.00
133688.89	117200.00
222800.00	191100.00
140966.67	139500.00
348811.22	239800.00
244611.22	359100.00
86011.11	84800.00
94022.22	85900.00
83188.89	94600.00
500001.00	500001.00
145377.78	152400.00
377755.56	372200.00
356800.11	388300.00
78200.00	69900.00
110388.89	133900.00
128244.44	92400.00
90800.00	60800.00
111188.89	85400.00
220222.22	228600.00
95333.33	85600.00
255577.78	320600.00
324911.22	463500.00
345077.89	415800.00
89788.89	83900.00
278877.89	183800.00
353511.11	250000.00
239300.00	353200.00
67455.56	67500.00
132411.11	103800.00
97222.22	94400.00
382322.44	401000.00
230288.89	215200.00
145722.22	195500.00
184144.44	225800.00
88211.11	114200.00
240877.89	187500.00
130233.33	148000.00
315455.78	221300.00
88522.22	109000.00
187211.11	181100.00
104555.56	145200.00
244044.44	178600.00
95788.89	70300.00
146733.33	132600.00
321344.44	311500.00
91944.44	111800.00
186177.78	137300.00
112055.56	350000.00
50100.00	46700.00
203400.00	192700.00
105333.33	138400.00
269577.78	366700.00
322155.67	391500.00
115444.44	92500.00
269933.44	281500.00
261977.78	348600.00
302700.00	381500.00
268100.00	260900.00
163155.56	206300.00
143611.11	115100.00
128766.67	248100.00
119922.22	104100.00
268177.78	313100.00
55733.33	55600.00
334855.56	439900.00
136122.22	67500.00
129777.78	112500.00
103833.33	145200.00
176555.56	196900.00
228077.78	198700.00
338977.78	306700.00
79044.44	150000.00
256122.22	276400.00
193988.89	190700.00
214688.89	304500.00
275688.89	283200.00
462922.78	483100.00
336055.67	500001.00
243055.56	358800.00
236066.67	283900.00
179444.44	221200.00
136744.44	161600.00
242555.56	248300.00
245466.67	291000.00
249844.44	317900.00
323489.11	500001.00
56277.78	52100.00
78655.56	80300.00
65544.44	47500.00
112433.33	85700.00
246777.78	254000.00
221300.00	165100.00
121444.44	97500.00
176266.67	176100.00
202366.67	180700.00
259788.89	293000.00
395822.56	405200.00
157533.33	182800.00
481456.11	500001.00
74122.22	73700.00
201100.00	191100.00
367533.33	277700.00
214544.44	196100.00
216300.11	193200.00
113844.44	142300.00
142444.44	142500.00
195500.00	142500.00
80677.78	78600.00
253233.33	217300.00
367700.11	343300.00
146511.11	124400.00
138877.78	114200.00
118477.78	122200.00
130089.00	68200.00
75622.22	54400.00
356322.33	339000.00
150100.00	176000.00
99955.56	68500.00
149255.56	172800.00
170866.67	153800.00
297133.33	500001.00
319188.89	264900.00
179444.44	165400.00
160577.78	97300.00
163366.67	169500.00
146777.78	129400.00
118433.33	158900.00
84644.44	59800.00
214488.89	184100.00
200644.44	244500.00
468756.22	365600.00
87855.56	73600.00
268455.56	333000.00
189777.78	235600.00
154300.00	174100.00
210689.00	190200.00
370855.78	268800.00
158433.33	109000.00
126555.56	99300.00
144533.33	151700.00
185211.11	87500.00
94466.67	70500.00
53822.22	36600.00
327544.56	186700.00
240611.11	283300.00
105944.44	90100.00
113300.00	123700.00
124677.78	137500.00
310366.67	285800.00
137500.00	148800.00
185711.11	174300.00
168477.78	120500.00
199177.78	172400.00
187233.33	192000.00
78311.11	64700.00
123511.11	71900.00
272233.33	335000.00
249477.78	240200.00
164600.00	160400.00
187366.67	159100.00
245555.56	162900.00
180955.56	275000.00
225800.00	222700.00
241200.00	352200.00
160655.56	151600.00
159200.00	80400.00
307288.89	366700.00
265366.67	164300.00
347300.11	387700.00
257255.56	253400.00
68477.78	101400.00
236133.33	258000.00
239355.67	286400.00
156200.11	301600.00
82477.78	81900.00
121477.78	155700.00
243777.78	328800.00
217722.22	198000.00
74000.00	80300.00
172322.22	231300.00
354322.33	500001.00
500001.00	500001.00
166344.44	153100.00
261311.11	204200.00
355066.78	386100.00
55511.11	51700.00
132622.22	130400.00
92188.89	65900.00
95500.00	75000.00
166555.56	246300.00
104155.56	138200.00
250855.56	220600.00
258188.89	231400.00
106444.44	106300.00
187333.33	239000.00
124511.11	104200.00
73600.00	74400.00
190222.22	203600.00
189722.22	177800.00
185755.56	210200.00
242422.33	177400.00
123733.33	102300.00
148233.33	133000.00
186711.11	160800.00
144466.67	137200.00
129577.78	112600.00
157822.22	87500.00
162888.89	191700.00
176055.56	261300.00
317322.33	345700.00
236722.22	456300.00
187466.67	309500.00
190244.44	224100.00
84800.00	90800.00
285900.00	340000.00
229544.56	138000.00
429655.78	500001.00
218677.78	225600.00
215833.33	160300.00
190022.22	226900.00
145722.22	101000.00
187533.33	150000.00
149222.22	192200.00
139555.56	94500.00
195511.11	221300.00
233277.78	340800.00
115388.89	151400.00
182177.78	87500.00
146000.00	111800.00
186911.11	197500.00
119600.00	142400.00
150533.33	170400.00
165422.22	216600.00
118200.00	137500.00
51544.44	54300.00
291188.89	390000.00
166188.89	310000.00
405078.00	493400.00
149500.00	95600.00
289566.78	181000.00
71600.00	61000.00
221955.56	186900.00
187633.33	177700.00
58344.44	52600.00
106033.33	162500.00
228611.11	184300.00
150888.89	134300.00
189233.33	152500.00
248000.00	212500.00
161600.00	158200.00
226400.11	130800.00
109200.00	96400.00
204055.56	286800.00
174366.67	184500.00
129566.67	116200.00
105900.00	101900.00
136311.11	178900.00
486378.44	500001.00
205477.78	243800.00
164111.11	174000.00
380711.22	486400.00
186700.00	108900.00
218189.00	187500.00
155800.00	126600.00
284277.78	289500.00
180088.89	147500.00
241633.33	268000.00
184200.00	137500.00
232555.67	375000.00
270955.56	215300.00
242966.67	217900.00
157155.56	184400.00
307144.44	500001.00
297433.33	266700.00
228744.44	268400.00
273244.44	344000.00
155377.78	125400.00
105466.67	130400.00
188188.89	136000.00
214022.22	103300.00
155711.11	138800.00
183055.56	171500.00
285533.33	237400.00
84133.33	71300.00
116744.44	77500.00
165088.89	136700.00
459400.56	446600.00
53577.78	50400.00
247866.67	252900.00
268289.00	158200.00
119966.67	93200.00
116944.44	150900.00
160400.00	125800.00
211144.44	106300.00
204955.56	170700.00
96488.89	102900.00
324022.33	352400.00
265644.56	290000.00
309755.67	259300.00
114500.00	81500.00
179922.22	161400.00
154466.67	147600.00
215400.00	149100.00
304200.00	422200.00
198800.00	157100.00
381944.67	474600.00
196044.44	150000.00
128244.44	138800.00
274011.11	259300.00
89688.89	67200.00
475878.44	381800.00
98933.33	85800.00
140122.22	133300.00
113733.33	177000.00
197355.56	179300.00
164166.67	163900.00
213500.00	240500.00
96411.11	72300.00
63100.00	66100.00
97855.56	89200.00
168822.22	224200.00
233877.89	375000.00
191877.78	350000.00
85133.33	82700.00
200211.11	146300.00
169133.33	134400.00
363422.33	302000.00
125800.00	108000.00
169233.33	155700.00
87377.78	58000.00
311822.22	241200.00
150966.67	101500.00
211355.56	218000.00
177833.33	158500.00
224233.44	282500.00
110477.78	100900.00
198233.33	234600.00
333477.78	500001.00
83533.33	67700.00
117966.67	139800.00
241600.00	332100.00
203177.78	168900.00
401689.11	500001.00
220466.67	210000.00
261588.89	292700.00
97300.00	90100.00
163222.22	132600.00
221988.89	447100.00
226255.56	244500.00
155188.89	171300.00
484967.33	500001.00
219100.00	208900.00
114011.11	168800.00
157100.00	139800.00
146111.11	129800.00
474089.33	500001.00
